gene_id	gene_name	transcript_id	broken	pident
hg002_chr11_paternal_2834	TECTA	hg002_chr11_paternal_2834.1	N	NA
hg002_chr11_paternal_2838	SC5D	hg002_chr11_paternal_2838.1	N	NA
hg002_chr11_paternal_2841	SORL1	hg002_chr11_paternal_2841.1	N	NA
hg002_chr11_paternal_2847	BLID	hg002_chr11_paternal_2847.1	N	NA
hg002_chr11_paternal_2856	UBASH3B	hg002_chr11_paternal_2856.2	N	NA
hg002_chr11_paternal_2858	CRTAM	hg002_chr11_paternal_2858.1	N	NA
hg002_chr11_paternal_2859	JHY	hg002_chr11_paternal_2859.5	N	NA
hg002_chr11_paternal_2863	BSX	hg002_chr11_paternal_2863.1	N	NA
hg002_chr11_paternal_2868	HSPA8	hg002_chr11_paternal_2868.1	N	NA
hg002_chr11_paternal_2873	CLMP	hg002_chr11_paternal_2873.1	N	NA
hg002_chr11_paternal_2880	GRAMD1B	hg002_chr11_paternal_2880.19	N	NA
hg002_chr11_paternal_2884	SCN3B	hg002_chr11_paternal_2884.1	N	NA
hg002_chr11_paternal_2887	ZNF202	hg002_chr11_paternal_2887.10	N	NA
hg002_chr11_paternal_2888	OR6X1	hg002_chr11_paternal_2888.1	N	NA
hg002_chr11_paternal_2891	OR6M1	hg002_chr11_paternal_2891.1	N	NA
hg002_chr11_paternal_2894	TMEM225	hg002_chr11_paternal_2894.1	N	NA
hg002_chr11_paternal_2895	OR8D4	hg002_chr11_paternal_2895.1	N	NA
hg002_chr11_paternal_2896	OR4D5	hg002_chr11_paternal_2896.1	N	NA
hg002_chr11_paternal_2897	OR6T1	hg002_chr11_paternal_2897.1	N	NA
hg002_chr11_paternal_2898	OR10S1	hg002_chr11_paternal_2898.1	N	NA
hg002_chr11_paternal_2899	OR10G6	hg002_chr11_paternal_2899.1	N	NA
hg002_chr11_paternal_2901	OR10G4	hg002_chr11_paternal_2901.1	N	NA
hg002_chr11_paternal_2902	OR10G9	hg002_chr11_paternal_2902.1	N	NA
hg002_chr11_paternal_2903	OR10G8	hg002_chr11_paternal_2903.1	N	NA
hg002_chr11_paternal_2904	OR10G7	hg002_chr11_paternal_2904.1	N	NA
hg002_chr11_paternal_2909	VWA5A	hg002_chr11_paternal_2909.2	N	NA
hg002_chr11_paternal_2912	OR10D3	hg002_chr11_paternal_2912.1	Y	79.8076923076923
hg002_chr11_paternal_2918	OR8G1	hg002_chr11_paternal_2918.1	N	NA
hg002_chr11_paternal_2919	OR8G5	hg002_chr11_paternal_2919.1	N	NA
hg002_chr11_paternal_2921	OR8D1	hg002_chr11_paternal_2921.1	N	NA
hg002_chr11_paternal_2923	OR8D2	hg002_chr11_paternal_2923.1	N	NA
hg002_chr11_paternal_2929	OR8B2	hg002_chr11_paternal_2929.1	N	NA
hg002_chr11_paternal_2930	OR8B3	hg002_chr11_paternal_2930.1	N	NA
hg002_chr11_paternal_2933	OR8B4	hg002_chr11_paternal_2933.1	N	NA
hg002_chr11_paternal_2934	OR8B8	hg002_chr11_paternal_2934.1	N	NA
hg002_chr11_paternal_2940	OR8B12	hg002_chr11_paternal_2940.1	N	NA
hg002_chr11_paternal_2941	OR8A1	hg002_chr11_paternal_2941.1	N	NA
hg002_chr11_paternal_2943	PANX3	hg002_chr11_paternal_2943.1	N	NA
hg002_chr11_paternal_2945	TBRG1	hg002_chr11_paternal_2945.4	N	NA
hg002_chr11_paternal_2946	SIAE	hg002_chr11_paternal_2946.2	N	NA
hg002_chr11_paternal_2948	SPA17	hg002_chr11_paternal_2948.1	N	NA
hg002_chr11_paternal_2951	NRGN	hg002_chr11_paternal_2951.2	N	NA
hg002_chr11_paternal_2952	VSIG2	hg002_chr11_paternal_2952.1	N	NA
hg002_chr11_paternal_2953	ESAM	hg002_chr11_paternal_2953.1	N	NA
hg002_chr11_paternal_2955	MSANTD2	hg002_chr11_paternal_2955.2	N	NA
hg002_chr11_paternal_2958	ROBO3	hg002_chr11_paternal_2958.1	N	NA
hg002_chr11_paternal_2959	ROBO4	hg002_chr11_paternal_2959.3	N	NA
hg002_chr11_paternal_2961	HEPACAM	hg002_chr11_paternal_2961.1	N	NA
hg002_chr11_paternal_2964	CCDC15	hg002_chr11_paternal_2964.8	N	NA
hg002_chr11_paternal_2965	SLC37A2	hg002_chr11_paternal_2965.2	N	NA
hg002_chr11_paternal_2966	TMEM218	hg002_chr11_paternal_2966.40	N	NA
hg002_chr11_paternal_2969	PKNOX2	hg002_chr11_paternal_2969.1	N	NA
hg002_chr11_paternal_2972	FEZ1	hg002_chr11_paternal_2972.2	N	NA
hg002_chr11_paternal_2975	EI24	hg002_chr11_paternal_2975.3	N	NA
hg002_chr11_paternal_2977	STT3A	hg002_chr11_paternal_2977.5	N	NA
hg002_chr11_paternal_2978	CHEK1	hg002_chr11_paternal_2978.6	N	NA
hg002_chr11_paternal_2981	ACRV1	hg002_chr11_paternal_2981.1	N	NA
hg002_chr11_paternal_2983	PATE1	hg002_chr11_paternal_2983.1	N	NA
hg002_chr11_paternal_2984	PATE2	hg002_chr11_paternal_2984.1	N	NA
hg002_chr11_paternal_2985	PATE3	hg002_chr11_paternal_2985.1	N	NA
hg002_chr11_paternal_2986	PATE4	hg002_chr11_paternal_2986.1	N	NA
hg002_chr11_paternal_2988	HYLS1	hg002_chr11_paternal_2988.5	N	NA
hg002_chr11_paternal_2989	PUS3	hg002_chr11_paternal_2989.2	N	NA
hg002_chr11_paternal_2990	DDX25	hg002_chr11_paternal_2990.3	N	NA
hg002_chr11_paternal_2991	VSIG10L2	hg002_chr11_paternal_2991.1	N	NA
hg002_chr11_paternal_2992	CDON	hg002_chr11_paternal_2992.6	N	NA
hg002_chr11_paternal_2999	RPUSD4	hg002_chr11_paternal_2999.4	N	NA
hg002_chr11_paternal_3000	FAM118B	hg002_chr11_paternal_3000.5	N	NA
hg002_chr11_paternal_3002	SRPRA	hg002_chr11_paternal_3002.4	N	NA
hg002_chr11_paternal_3004	FOXRED1	hg002_chr11_paternal_3004.1	N	NA
hg002_chr11_paternal_3007	TIRAP	hg002_chr11_paternal_3007.4	N	NA
hg002_chr11_paternal_3009	DCPS	hg002_chr11_paternal_3009.2	N	NA
hg002_chr11_paternal_3011	ST3GAL4	hg002_chr11_paternal_3011.1	N	NA
hg002_chr11_paternal_3012	KIRREL3	hg002_chr11_paternal_3012.5	N	NA
hg002_chr11_paternal_3037	ETS1	hg002_chr11_paternal_3037.8	N	NA
hg002_chr11_paternal_3044	FLI1	hg002_chr11_paternal_3044.7	N	NA
hg002_chr11_paternal_3046	KCNJ1	hg002_chr11_paternal_3046.4	N	NA
hg002_chr11_paternal_3048	KCNJ5	hg002_chr11_paternal_3048.1	N	NA
hg002_chr11_paternal_3050	TP53AIP1	hg002_chr11_paternal_3050.5	N	NA
hg002_chr11_paternal_3051	ARHGAP32	hg002_chr11_paternal_3051.7	N	NA
hg002_chr11_paternal_3059	BARX2	hg002_chr11_paternal_3059.2	N	NA
hg002_chr11_paternal_3064	TMEM45B	hg002_chr11_paternal_3064.4	N	NA
hg002_chr11_paternal_3065	NFRKB	hg002_chr11_paternal_3065.2	N	NA
hg002_chr11_paternal_3066	PRDM10	hg002_chr11_paternal_3066.10	N	NA
hg002_chr11_paternal_3070	APLP2	hg002_chr11_paternal_3070.1	N	NA
hg002_chr11_paternal_3073	ST14	hg002_chr11_paternal_3073.1	N	NA
hg002_chr11_paternal_3074	ZBTB44	hg002_chr11_paternal_3074.17	N	NA
hg002_chr11_paternal_3080	ADAMTS8	hg002_chr11_paternal_3080.1	N	NA
hg002_chr11_paternal_3081	ADAMTS15	hg002_chr11_paternal_3081.1	N	NA
hg002_chr11_paternal_3090	SNX19	hg002_chr11_paternal_3090.6	N	NA
hg002_chr11_paternal_3098	NTM	hg002_chr11_paternal_3098.9	N	NA
hg002_chr11_paternal_3106	OPCML	hg002_chr11_paternal_3106.6	N	NA
hg002_chr11_paternal_3113	SPATA19	hg002_chr11_paternal_3113.4	N	NA
hg002_chr11_paternal_3115	IGSF9B	hg002_chr11_paternal_3115.1	N	NA
hg002_chr11_paternal_3118	JAM3	hg002_chr11_paternal_3118.2	N	NA
hg002_chr11_paternal_3121	NCAPD3	hg002_chr11_paternal_3121.4	N	NA
hg002_chr11_paternal_3124	VPS26B	hg002_chr11_paternal_3124.2	N	NA
hg002_chr11_paternal_3125	THYN1	hg002_chr11_paternal_3125.3	N	NA
hg002_chr11_paternal_3126	ACAD8	hg002_chr11_paternal_3126.5	N	NA
hg002_chr11_paternal_3127	GLB1L3	hg002_chr11_paternal_3127.11	N	NA
hg002_chr11_paternal_3129	GLB1L2	hg002_chr11_paternal_3129.4	N	NA
hg002_chr11_paternal_3131	B3GAT1	hg002_chr11_paternal_3131.8	N	NA
hg002_chr12_paternal_5	IQSEC3	hg002_chr12_paternal_5.4	N	NA
hg002_chr12_paternal_9	SLC6A12	hg002_chr12_paternal_9.10	N	NA
hg002_chr12_paternal_11	SLC6A13	hg002_chr12_paternal_11.6	N	NA
hg002_chr12_paternal_13	KDM5A	hg002_chr12_paternal_13.1	N	NA
hg002_chr12_paternal_14	CCDC77	hg002_chr12_paternal_14.4	N	NA
hg002_chr12_paternal_16	B4GALNT3	hg002_chr12_paternal_16.1	N	NA
hg002_chr12_paternal_19	NINJ2	hg002_chr12_paternal_19.5	N	NA
hg002_chr12_paternal_25	WNK1	hg002_chr12_paternal_25.16	N	NA
hg002_chr12_paternal_27	RAD52	hg002_chr12_paternal_27.10	N	NA
hg002_chr12_paternal_29	ERC1	hg002_chr12_paternal_29.24	N	NA
hg002_chr12_paternal_37	FBXL14	hg002_chr12_paternal_37.1	N	NA
hg002_chr12_paternal_38	WNT5B	hg002_chr12_paternal_38.2	N	NA
hg002_chr12_paternal_40	ADIPOR2	hg002_chr12_paternal_40.6	N	NA
hg002_chr12_paternal_43	CACNA2D4	hg002_chr12_paternal_43.1	N	NA
hg002_chr12_paternal_46	LRTM2	hg002_chr12_paternal_46.1	N	NA
hg002_chr12_paternal_50	DCP1B	hg002_chr12_paternal_50.2	N	NA
hg002_chr12_paternal_51	CACNA1C	hg002_chr12_paternal_51.32	N	NA
hg002_chr12_paternal_65	FKBP4	hg002_chr12_paternal_65.1	N	NA
hg002_chr12_paternal_66	ITFG2	hg002_chr12_paternal_66.1	N	NA
hg002_chr12_paternal_67	NRIP2	hg002_chr12_paternal_67.1	N	NA
hg002_chr12_paternal_68	TEX52	hg002_chr12_paternal_68.2	N	NA
hg002_chr12_paternal_69	FOXM1	hg002_chr12_paternal_69.5	N	NA
hg002_chr12_paternal_70	RHNO1	hg002_chr12_paternal_70.2	N	NA
hg002_chr12_paternal_72	TULP3	hg002_chr12_paternal_72.2	N	NA
hg002_chr12_paternal_76	TEAD4	hg002_chr12_paternal_76.1	N	NA
hg002_chr12_paternal_78	TSPAN9	hg002_chr12_paternal_78.2	N	NA
hg002_chr12_paternal_85	PRMT8	hg002_chr12_paternal_85.4	N	NA
hg002_chr12_paternal_90	CRACR2A	hg002_chr12_paternal_90.7	N	NA
hg002_chr12_paternal_93	PARP11	hg002_chr12_paternal_93.3	N	NA
hg002_chr12_paternal_103	CCND2	hg002_chr12_paternal_103.1	N	NA
hg002_chr12_paternal_104	TIGAR	hg002_chr12_paternal_104.1	N	NA
hg002_chr12_paternal_106	FGF23	hg002_chr12_paternal_106.1	N	NA
hg002_chr12_paternal_107	FGF6	hg002_chr12_paternal_107.1	N	NA
hg002_chr12_paternal_108	C12orf4	hg002_chr12_paternal_108.9	NA	NA
hg002_chr12_paternal_109	RAD51AP1	hg002_chr12_paternal_109.6	N	NA
hg002_chr12_paternal_110	DYRK4	hg002_chr12_paternal_110.2	N	NA
hg002_chr12_paternal_112	AKAP3	hg002_chr12_paternal_112.1	N	NA
hg002_chr12_paternal_114	NDUFA9	hg002_chr12_paternal_114.1	N	NA
hg002_chr12_paternal_116	GALNT8	hg002_chr12_paternal_116.1	N	NA
hg002_chr12_paternal_118	KCNA6	hg002_chr12_paternal_118.1	N	NA
hg002_chr12_paternal_119	KCNA1	hg002_chr12_paternal_119.1	N	NA
hg002_chr12_paternal_122	KCNA5	hg002_chr12_paternal_122.1	N	NA
hg002_chr12_paternal_128	NTF3	hg002_chr12_paternal_128.2	N	NA
hg002_chr12_paternal_130	ANO2	hg002_chr12_paternal_130.2	N	NA
hg002_chr12_paternal_133	VWF	hg002_chr12_paternal_133.2	N	NA
hg002_chr12_paternal_139	CD9	hg002_chr12_paternal_139.3	N	NA
hg002_chr12_paternal_142	PLEKHG6	hg002_chr12_paternal_142.8	N	NA
hg002_chr12_paternal_143	TNFRSF1A	hg002_chr12_paternal_143.1	N	NA
hg002_chr12_paternal_146	SCNN1A	hg002_chr12_paternal_146.2	N	NA
hg002_chr12_paternal_149	LTBR	hg002_chr12_paternal_149.3	N	NA
hg002_chr12_paternal_153	CD27	hg002_chr12_paternal_153.1	N	NA
hg002_chr12_paternal_154	TAPBPL	hg002_chr12_paternal_154.3	N	NA
hg002_chr12_paternal_155	VAMP1	hg002_chr12_paternal_155.2	N	NA
hg002_chr12_paternal_157	MRPL51	hg002_chr12_paternal_157.1	N	NA
hg002_chr12_paternal_158	NCAPD2	hg002_chr12_paternal_158.1	N	NA
hg002_chr12_paternal_161	GAPDH	hg002_chr12_paternal_161.4	N	NA
hg002_chr12_paternal_162	IFFO1	hg002_chr12_paternal_162.15	N	NA
hg002_chr12_paternal_163	NOP2	hg002_chr12_paternal_163.2	N	NA
hg002_chr12_paternal_164	CHD4	hg002_chr12_paternal_164.2	N	NA
hg002_chr12_paternal_168	LPAR5	hg002_chr12_paternal_168.2	N	NA
hg002_chr12_paternal_169	ACRBP	hg002_chr12_paternal_169.1	N	NA
hg002_chr12_paternal_170	ING4	hg002_chr12_paternal_170.9	N	NA
hg002_chr12_paternal_171	ZNF384	hg002_chr12_paternal_171.40	N	NA
hg002_chr12_paternal_172	PIANP	hg002_chr12_paternal_172.4	N	NA
hg002_chr12_paternal_174	COPS7A	hg002_chr12_paternal_174.1	N	NA
hg002_chr12_paternal_175	MLF2	hg002_chr12_paternal_175.3	N	NA
hg002_chr12_paternal_176	PTMS	hg002_chr12_paternal_176.2	N	NA
hg002_chr12_paternal_177	LAG3	hg002_chr12_paternal_177.1	N	NA
hg002_chr12_paternal_179	CD4	hg002_chr12_paternal_179.1	N	NA
hg002_chr12_paternal_180	GPR162	hg002_chr12_paternal_180.2	N	NA
hg002_chr12_paternal_181	P3H3	hg002_chr12_paternal_181.1	N	NA
hg002_chr12_paternal_182	GNB3	hg002_chr12_paternal_182.2	N	NA
hg002_chr12_paternal_183	CDCA3	hg002_chr12_paternal_183.5	N	NA
hg002_chr12_paternal_184	USP5	hg002_chr12_paternal_184.1	N	NA
hg002_chr12_paternal_185	TPI1	hg002_chr12_paternal_185.2	N	NA
hg002_chr12_paternal_186	SPSB2	hg002_chr12_paternal_186.3	N	NA
hg002_chr12_paternal_190	LRRC23	hg002_chr12_paternal_190.1	N	NA
hg002_chr12_paternal_191	ENO2	hg002_chr12_paternal_191.1	N	NA
hg002_chr12_paternal_193	ATN1	hg002_chr12_paternal_193.2	N	NA
hg002_chr12_paternal_194	C12orf57	hg002_chr12_paternal_194.5	N	NA
hg002_chr12_paternal_196	PTPN6	hg002_chr12_paternal_196.4	N	NA
hg002_chr12_paternal_201	PHB2	hg002_chr12_paternal_201.1	N	NA
hg002_chr12_paternal_203	EMG1	hg002_chr12_paternal_203.2	N	NA
hg002_chr12_paternal_204	LPCAT3	hg002_chr12_paternal_204.1	N	NA
hg002_chr12_paternal_207	C1S	hg002_chr12_paternal_207.2	N	NA
hg002_chr12_paternal_208	C1R	hg002_chr12_paternal_208.2	N	NA
hg002_chr12_paternal_209	C1RL	hg002_chr12_paternal_209.3	N	NA
hg002_chr12_paternal_211	RBP5	hg002_chr12_paternal_211.4	N	NA
hg002_chr12_paternal_213	CLSTN3	hg002_chr12_paternal_213.4	N	NA
hg002_chr12_paternal_215	PEX5	hg002_chr12_paternal_215.9	N	NA
hg002_chr12_paternal_217	ACSM4	hg002_chr12_paternal_217.1	N	NA
hg002_chr12_paternal_218	CD163L1	hg002_chr12_paternal_218.11	N	NA
hg002_chr12_paternal_221	CD163	hg002_chr12_paternal_221.4	N	NA
hg002_chr12_paternal_226	APOBEC1	hg002_chr12_paternal_226.1	N	NA
hg002_chr12_paternal_227	GDF3	hg002_chr12_paternal_227.1	N	NA
hg002_chr12_paternal_228	DPPA3	hg002_chr12_paternal_228.1	N	NA
hg002_chr12_paternal_229	CLEC4C	hg002_chr12_paternal_229.1	N	NA
hg002_chr12_paternal_230	NANOGNB	hg002_chr12_paternal_230.1	N	NA
hg002_chr12_paternal_231	NANOG	hg002_chr12_paternal_231.2	N	NA
hg002_chr12_paternal_232	SLC2A14	hg002_chr12_paternal_232.2	N	NA
hg002_chr12_paternal_236	SLC2A3	hg002_chr12_paternal_236.1	N	NA
hg002_chr12_paternal_241	FOXJ2	hg002_chr12_paternal_241.1	N	NA
hg002_chr12_paternal_242	C3AR1	hg002_chr12_paternal_242.3	N	NA
hg002_chr12_paternal_243	NECAP1	hg002_chr12_paternal_243.1	N	NA
hg002_chr12_paternal_244	CLEC4A	hg002_chr12_paternal_244.2	N	NA
hg002_chr12_paternal_247	ZNF705A	hg002_chr12_paternal_247.1	N	NA
hg002_chr12_paternal_250	FAM90A1	hg002_chr12_paternal_250.3	N	NA
hg002_chr12_paternal_263	CLEC6A	hg002_chr12_paternal_263.1	N	NA
hg002_chr12_paternal_267	CLEC4D	hg002_chr12_paternal_267.1	N	NA
hg002_chr12_paternal_268	CLEC4E	hg002_chr12_paternal_268.1	N	NA
hg002_chr12_paternal_272	AICDA	hg002_chr12_paternal_272.2	N	NA
hg002_chr12_paternal_274	MFAP5	hg002_chr12_paternal_274.5	N	NA
hg002_chr12_paternal_275	RIMKLB	hg002_chr12_paternal_275.16	N	NA
hg002_chr12_paternal_279	A2ML1	hg002_chr12_paternal_279.4	N	NA
hg002_chr12_paternal_280	PHC1	hg002_chr12_paternal_280.1	N	NA
hg002_chr12_paternal_281	M6PR	hg002_chr12_paternal_281.2	N	NA
hg002_chr12_paternal_282	KLRG1	hg002_chr12_paternal_282.8	N	NA
hg002_chr12_paternal_286	A2M	hg002_chr12_paternal_286.1	N	NA
hg002_chr12_paternal_289	PZP	hg002_chr12_paternal_289.6	N	NA
hg002_chr12_paternal_305	KLRB1	hg002_chr12_paternal_305.1	N	NA
hg002_chr12_paternal_310	CLEC2D	hg002_chr12_paternal_310.5	N	NA
hg002_chr12_paternal_314	CD69	hg002_chr12_paternal_314.1	N	NA
hg002_chr12_paternal_315	KLRF1	hg002_chr12_paternal_315.9	N	NA
hg002_chr12_paternal_317	CLEC2B	hg002_chr12_paternal_317.1	N	NA
hg002_chr12_paternal_318	CLEC2A	hg002_chr12_paternal_318.8	N	NA
hg002_chr12_paternal_319	KLRF2	hg002_chr12_paternal_319.1	N	NA
hg002_chr12_paternal_322	CLEC12A	hg002_chr12_paternal_322.13	N	NA
hg002_chr12_paternal_324	CLEC1B	hg002_chr12_paternal_324.2	N	NA
hg002_chr12_paternal_325	CLEC12B	hg002_chr12_paternal_325.6	N	NA
hg002_chr12_paternal_327	CLEC9A	hg002_chr12_paternal_327.1	N	NA
hg002_chr12_paternal_329	CLEC1A	hg002_chr12_paternal_329.5	N	NA
hg002_chr12_paternal_333	CLEC7A	hg002_chr12_paternal_333.2	N	NA
hg002_chr12_paternal_334	OLR1	hg002_chr12_paternal_334.3	N	NA
hg002_chr12_paternal_335	TMEM52B	hg002_chr12_paternal_335.5	N	NA
hg002_chr12_paternal_336	GABARAPL1	hg002_chr12_paternal_336.2	N	NA
hg002_chr12_paternal_338	KLRD1	hg002_chr12_paternal_338.12	N	NA
hg002_chr12_paternal_344	KLRK1	hg002_chr12_paternal_344.1	N	NA
hg002_chr12_paternal_346	KLRC4	hg002_chr12_paternal_346.1	N	NA
hg002_chr12_paternal_347	KLRC3	hg002_chr12_paternal_347.1	N	NA
hg002_chr12_paternal_350	KLRC1	hg002_chr12_paternal_350.2	N	NA
hg002_chr12_paternal_352	EIF2S3B	hg002_chr12_paternal_352.1	N	NA
hg002_chr12_paternal_358	MAGOHB	hg002_chr12_paternal_358.4	N	NA
hg002_chr12_paternal_359	STYK1	hg002_chr12_paternal_359.2	N	NA
hg002_chr12_paternal_360	YBX3	hg002_chr12_paternal_360.2	N	NA
hg002_chr12_paternal_365	TAS2R7	hg002_chr12_paternal_365.1	N	NA
hg002_chr12_paternal_366	TAS2R8	hg002_chr12_paternal_366.1	N	NA
hg002_chr12_paternal_367	TAS2R9	hg002_chr12_paternal_367.1	N	NA
hg002_chr12_paternal_368	TAS2R10	hg002_chr12_paternal_368.1	N	NA
hg002_chr12_paternal_370	PRR4	hg002_chr12_paternal_370.2	N	NA
hg002_chr12_paternal_372	PRH1	hg002_chr12_paternal_372.1	N	NA
hg002_chr12_paternal_374	TAS2R13	hg002_chr12_paternal_374.1	N	NA
hg002_chr12_paternal_375	PRH2	hg002_chr12_paternal_375.2	N	NA
hg002_chr12_paternal_376	TAS2R14	hg002_chr12_paternal_376.1	N	NA
hg002_chr12_paternal_379	TAS2R50	hg002_chr12_paternal_379.1	N	NA
hg002_chr12_paternal_380	TAS2R20	hg002_chr12_paternal_380.1	N	NA
hg002_chr12_paternal_381	TAS2R19	hg002_chr12_paternal_381.1	N	NA
hg002_chr12_paternal_382	TAS2R31	hg002_chr12_paternal_382.1	N	NA
hg002_chr12_paternal_384	TAS2R46	hg002_chr12_paternal_384.1	N	NA
hg002_chr12_paternal_386	TAS2R43	hg002_chr12_paternal_386.1	N	NA
hg002_chr12_paternal_387	TAS2R30	hg002_chr12_paternal_387.1	N	NA
hg002_chr12_paternal_389	SMIM10L1	hg002_chr12_paternal_389.1	N	NA
hg002_chr12_paternal_391	TAS2R42	hg002_chr12_paternal_391.1	N	NA
hg002_chr12_paternal_394	PRB3	hg002_chr12_paternal_394.1	Y	75.49857549857549
hg002_chr12_paternal_395	PRB4	hg002_chr12_paternal_395.2	N	NA
hg002_chr12_paternal_397	PRB2	hg002_chr12_paternal_397.1	N	NA
hg002_chr12_paternal_406	ETV6	hg002_chr12_paternal_406.1	N	NA
hg002_chr12_paternal_408	BCL2L14	hg002_chr12_paternal_408.3	N	NA
hg002_chr12_paternal_411	LRP6	hg002_chr12_paternal_411.2	N	NA
hg002_chr12_paternal_417	MANSC1	hg002_chr12_paternal_417.2	N	NA
hg002_chr12_paternal_420	BORCS5	hg002_chr12_paternal_420.4	N	NA
hg002_chr12_paternal_422	DUSP16	hg002_chr12_paternal_422.5	N	NA
hg002_chr12_paternal_425	CREBL2	hg002_chr12_paternal_425.1	N	NA
hg002_chr12_paternal_428	GPR19	hg002_chr12_paternal_428.2	N	NA
hg002_chr12_paternal_429	CDKN1B	hg002_chr12_paternal_429.1	N	NA
hg002_chr12_paternal_431	APOLD1	hg002_chr12_paternal_431.2	N	NA
hg002_chr12_paternal_434	DDX47	hg002_chr12_paternal_434.1	N	NA
hg002_chr12_paternal_439	GPRC5A	hg002_chr12_paternal_439.1	N	NA
hg002_chr12_paternal_442	GPRC5D	hg002_chr12_paternal_442.1	N	NA
hg002_chr12_paternal_444	HEBP1	hg002_chr12_paternal_444.1	N	NA
hg002_chr12_paternal_447	FAM234B	hg002_chr12_paternal_447.1	N	NA
hg002_chr12_paternal_448	GSG1	hg002_chr12_paternal_448.14	N	NA
hg002_chr12_paternal_451	EMP1	hg002_chr12_paternal_451.1	N	NA
hg002_chr12_paternal_455	GRIN2B	hg002_chr12_paternal_455.2	N	NA
hg002_chr12_paternal_466	ATF7IP	hg002_chr12_paternal_466.3	N	NA
hg002_chr12_paternal_467	PLBD1	hg002_chr12_paternal_467.1	N	NA
hg002_chr12_paternal_471	GUCY2C	hg002_chr12_paternal_471.1	N	NA
hg002_chr12_paternal_472	C12orf60	hg002_chr12_paternal_472.10	N	NA
hg002_chr12_paternal_474	H4-16	hg002_chr12_paternal_474.1	NA	NA
hg002_chr12_paternal_475	H2AJ	hg002_chr12_paternal_475.1	N	NA
hg002_chr12_paternal_476	WBP11	hg002_chr12_paternal_476.1	N	NA
hg002_chr12_paternal_477	SMCO3	hg002_chr12_paternal_477.1	N	NA
hg002_chr12_paternal_478	ART4	hg002_chr12_paternal_478.1	N	NA
hg002_chr12_paternal_479	MGP	hg002_chr12_paternal_479.1	N	NA
hg002_chr12_paternal_481	ERP27	hg002_chr12_paternal_481.2	N	NA
hg002_chr12_paternal_482	ARHGDIB	hg002_chr12_paternal_482.5	N	NA
hg002_chr12_paternal_483	PDE6H	hg002_chr12_paternal_483.1	N	NA
hg002_chr12_paternal_485	RERG	hg002_chr12_paternal_485.3	N	NA
hg002_chr12_paternal_491	PTPRO	hg002_chr12_paternal_491.3	N	NA
hg002_chr12_paternal_494	EPS8	hg002_chr12_paternal_494.10	N	NA
hg002_chr12_paternal_498	STRAP	hg002_chr12_paternal_498.1	N	NA
hg002_chr12_paternal_499	DERA	hg002_chr12_paternal_499.2	N	NA
hg002_chr12_paternal_502	SLC15A5	hg002_chr12_paternal_502.1	N	NA
hg002_chr12_paternal_503	MGST1	hg002_chr12_paternal_503.6	N	NA
hg002_chr12_paternal_506	LMO3	hg002_chr12_paternal_506.5	N	NA
hg002_chr12_paternal_518	RERGL	hg002_chr12_paternal_518.1	N	NA
hg002_chr12_paternal_520	PIK3C2G	hg002_chr12_paternal_520.12	N	NA
hg002_chr12_paternal_525	PLCZ1	hg002_chr12_paternal_525.13	N	NA
hg002_chr12_paternal_527	CAPZA3	hg002_chr12_paternal_527.1	N	NA
hg002_chr12_paternal_532	PLEKHA5	hg002_chr12_paternal_532.39	N	NA
hg002_chr12_paternal_537	AEBP2	hg002_chr12_paternal_537.6	N	NA
hg002_chr12_paternal_554	PDE3A	hg002_chr12_paternal_554.1	N	NA
hg002_chr12_paternal_557	SLCO1C1	hg002_chr12_paternal_557.4	N	NA
hg002_chr12_paternal_558	SLCO1B3	hg002_chr12_paternal_558.1	N	NA
hg002_chr12_paternal_561	SLCO1B1	hg002_chr12_paternal_561.1	N	NA
hg002_chr12_paternal_564	SLCO1A2	hg002_chr12_paternal_564.24	N	NA
hg002_chr12_paternal_565	IAPP	hg002_chr12_paternal_565.2	N	NA
hg002_chr12_paternal_566	PYROXD1	hg002_chr12_paternal_566.4	N	NA
hg002_chr12_paternal_568	RECQL	hg002_chr12_paternal_568.1	N	NA
hg002_chr12_paternal_569	GOLT1B	hg002_chr12_paternal_569.1	N	NA
hg002_chr12_paternal_570	SPX	hg002_chr12_paternal_570.1	N	NA
hg002_chr12_paternal_571	GYS2	hg002_chr12_paternal_571.3	N	NA
hg002_chr12_paternal_573	LDHB	hg002_chr12_paternal_573.3	N	NA
hg002_chr12_paternal_576	KCNJ8	hg002_chr12_paternal_576.1	N	NA
hg002_chr12_paternal_577	ABCC9	hg002_chr12_paternal_577.4	N	NA
hg002_chr12_paternal_579	CMAS	hg002_chr12_paternal_579.1	N	NA
hg002_chr12_paternal_582	ST8SIA1	hg002_chr12_paternal_582.2	N	NA
hg002_chr12_paternal_586	C2CD5	hg002_chr12_paternal_586.26	N	NA
hg002_chr12_paternal_591	ETNK1	hg002_chr12_paternal_591.6	N	NA
hg002_chr12_paternal_595	SOX5	hg002_chr12_paternal_595.4	N	NA
hg002_chr12_paternal_605	BCAT1	hg002_chr12_paternal_605.8	N	NA
hg002_chr12_paternal_612	IRAG2	hg002_chr12_paternal_612.11	N	NA
hg002_chr12_paternal_614	DNAI7	hg002_chr12_paternal_614.25	N	NA
hg002_chr12_paternal_615	ETFRF1	hg002_chr12_paternal_615.1	N	NA
